,,,,AWP/QTY,,,,,WAC/QTY,,,,,Base/QTY,,,,,MAF/QTY,,,,,PPL/QTY,,,,,PPA/QTY,,,,,TOTAL/QTY ,,,,,Base %,,,,,MAF %,,,,,PPL%,,,,,PPA%,,,,,Total%,,,,
IBCprem_BoG_GOV,42806033901,AMPHETAMINE/DEXTROAMPHETAMINE,ADHD & NARCOLEPSY MEDICATIONS,$1.71 ,$1.71 ,$1.71 ,$1.71 ,$1.71 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,378750332,BREYNA,LABA LAMA COMBO,$43.22 ,$43.22 ,$43.22 ,$43.22 ,$43.22 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,480315656,TERIFLUNOMIDE,MS,$343.13 ,$343.13 ,$343.13 ,$343.13 ,$343.13 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,310626060,XIGDUO XR,SGLT-2 INHIBITORS & COMBOS,$12.84 ,$13.25 ,$13.64 ,$14.02 ,$14.41 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,71770010560,SIKLOS,AGENTS FOR SICKLE CELL ANEMIA,$8.28 ,$8.65 ,$9.03 ,$9.40 ,$9.80 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,65250000301,ZILRETTA,GLUCOCORTICOSTEROIDS,$870.17 ,$891.36 ,$911.79 ,$931.20 ,$951.02 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,NEWGENERICS59572040228,NEW GENERIC REVLIMID,ONCOLOGY,$962.87 ,$962.87 ,$962.87 ,$962.87 ,$962.87 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,71376020103,JORNAY PM,ADHD & NARCOLEPSY MEDICATIONS,$20.90 ,$21.91 ,$22.89 ,$23.81 ,$24.76 ,$17.64 ,$18.49 ,$19.31 ,$20.09 ,$20.89 ,$6.92 ,$7.26 ,$7.58 ,$7.88 ,$8.20 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$6.92 ,$7.26 ,$7.58 ,$7.88 ,8.20%,39%,39%,39%,39%,39%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39%,39%,39%,39%,39
IBCprem_BoG_GOV,NEWGENERICS72028017803,NEW GENERIC WAKIX,NARCOLEPSY,0,0,0,$404.56 ,$426.23 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,456224030,FETZIMA,ANTIDEPRESSANTS,$23.57 ,$24.80 ,$26.04 ,$27.25 ,$28.51 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,60505257507,BALSALAZIDE DISODIUM,INFLAMMATORY BOWEL AGENTS,$1.60 ,$1.60 ,$1.60 ,$1.60 ,$1.60 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,NEWGENERICS50458057710,NEW GENERIC XARELTO,ORAL ANTICOAGULANTS,$11.32 ,$11.61 ,$11.91 ,$12.22 ,$12.53 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,23392102,BOTOX,NEUROMUSCULAR BLOCKING AGENT,"$1,580.51 ","$1,594.41 ","$1,610.26 ","$1,630.08 ","$1,650.14 ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,115143613,CYCLOBENZAPRINE HYDROCHLORIDE ER,MUSCLE RELAXANTS & COMBOS,$45.28 ,$45.28 ,$45.28 ,$45.28 ,$45.28 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,NEWGENERICS49702023113,NEW GENERIC TRIUMEQ,HIV-MULTICLASS COMBO,0,$169.30 ,$178.78 ,$187.98 ,$197.65 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,6008182,JANUMET XR,DPP-4 INHIBITORS & COMBOS,$13.20 ,$13.20 ,$13.20 ,$13.20 ,$13.20 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,16110024530,SEYSARA,TETRACYCLINES,$47.40 ,$49.32 ,$51.20 ,$53.01 ,$54.88 ,$39.80 ,$41.41 ,$42.98 ,$44.50 ,$46.08 ,$20.79 ,$21.63 ,$22.46 ,$23.25 ,$24.08 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$20.79 ,$21.63 ,$22.46 ,$23.25 ,24.08%,52%,52%,52%,52%,52%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52%,52%,52%,52%,52
IBCprem_BoG_GOV,72252050505,VALTOCO 5 MG DOSE,ANTICONVULSANTS - 2ND GENERATION,$474.12 ,$497.82 ,$522.72 ,$548.85 ,$576.29 ,$403.47 ,0,0,0,0,$9.59 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$9.59 ,0,0,0,0,2%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2%,0,0,0,0
IBCprem_BoG_GOV,536110788,NICOTINE TRANSDERMAL SYSTEM STEP 2,SMOKING DETERRENTS,$2.14 ,$2.14 ,$2.14 ,$2.14 ,$2.14 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,8214056529,PX LANCETS ULTRA THIN 28G,DIABETES MONITORING AND TESTING SUPPLIES,$0.05 ,$0.05 ,$0.05 ,$0.05 ,$0.05 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,74024302,HUMIRA,IMMUNOMODULATORS,"$4,153.57 ","$4,153.57 ","$4,153.57 ","$4,153.57 ","$4,153.57 ","$3,461.31 ","$3,461.31 ","$3,461.31 ","$3,461.31 ","$3,461.31 ","$2,578.68 ","$2,578.68 ","$2,578.68 ","$2,578.68 ","$2,578.68 ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"$2,578.68 ","$2,578.68 ","$2,578.68 ","$2,578.68 ",2578.68%,75%,75%,75%,75%,75%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75%,75%,75%,75%,75
IBCprem_BoG_GOV,11917013956,FOLIC ACID,VITAMINS & SUPPLEMENTS,$0.01 ,$0.01 ,$0.01 ,$0.01 ,$0.01 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,8508300021,OMNIPOD 5 DEXCOM G7G6 PODS (GEN 5),INSULIN ADMINISTRATION SUPPLIES,$74.63 ,$74.63 ,$74.63 ,$74.63 ,$74.63 ,$58.00 ,$58.00 ,$58.00 ,$58.00 ,$58.00 ,$15.20 ,$15.20 ,$15.20 ,$15.20 ,$15.20 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$15.20 ,$15.20 ,$15.20 ,$15.20 ,15.20%,26%,26%,26%,26%,26%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26%,26%,26%,26%,26
IBCprem_BoG_GOV,82009014422,ADALIMUMAB-ADBM,IMMUNOMODULATORS,"$2,250.00 ","$2,250.00 ","$2,250.00 ","$2,250.00 ","$2,250.00 ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,81131024069,EQ SPACE CHAMBER ANTI-STATIC/MEDIUM  MASK,SPACER/AEROSOL-HOLDING CHAMBERS & SUPPLIES,$26.10 ,$26.10 ,$26.10 ,$26.10 ,$26.10 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,24979070406,DEXLANSOPRAZOLE,PROTON PUMP INHIBITORS,$10.49 ,$10.49 ,$10.49 ,$10.49 ,$10.49 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,66993084535,PREDNISOLONE SODIUM PHOSPHATE ODT,GLUCOCORTICOSTEROIDS,$23.97 ,$23.97 ,$23.97 ,$23.97 ,$23.97 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,8496031201,"EASY TOUCH HYPODERMIC NEEDLES 20GX1-1/2""",NEEDLES & SYRINGES,$0.07 ,$0.07 ,$0.07 ,$0.07 ,$0.07 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,8290305155,"BD HYPODERMIC NEEDLES 22GX1""",NEEDLES & SYRINGES,$0.13 ,$0.13 ,$0.14 ,$0.14 ,$0.15 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,52652500101,KATERZIA,CALCIUM CHANNEL BLOCKERS,$5.76 ,$6.05 ,$6.32 ,$6.55 ,$6.80 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,24591801,DUPIXENT,CHRONIC INFLAMMATORY DISEASE,"$2,229.77 ","$2,296.66 ","$2,365.56 ","$2,436.52 ","$2,509.62 ","$1,850.85 ","$1,906.37 ","$1,963.57 ","$2,022.47 ","$2,083.15 ",$421.07 ,$433.70 ,$446.71 ,$460.11 ,$473.92 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$421.07 ,$433.70 ,$446.71 ,$460.11 ,473.92%,23%,23%,23%,23%,23%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23%,23%,23%,23%,23
IBCprem_BoG_GOV,NEWGENERICS00006022761,NEW GENERIC ISENTRESS,HIV-INTEGRASE INHIBITOR,$41.63 ,$43.68 ,$45.74 ,$47.78 ,$49.91 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,NEWGENERICS50458014030,NEW GENERIC INVOKANA,SGLT-2 INHIBITORS & COMBOS,0,$22.67 ,$23.23 ,$23.95 ,$24.69 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,31722056030,EMTRICITABINE/TENOFOVIR DISOPROXIL FUMARATE,HIV-MULTICLASS COMBO,$70.01 ,$70.01 ,$70.01 ,$70.01 ,$70.01 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,8290305199,"BD HYPODERMIC NEEDLES 18GX1.5""",NEEDLES & SYRINGES,$0.12 ,$0.13 ,$0.13 ,$0.14 ,$0.15 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,54766072606,PRAMOSONE,CORTICOSTEROIDS - TOPICAL,$7.00 ,$7.35 ,$7.68 ,$8.00 ,$8.33 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,83017843803,EMBECTA INSULIN SYRINGE ULTRA-FINE/0.3ML/31G X 8MM,NEEDLES & SYRINGES,$0.63 ,$0.66 ,$0.69 ,$0.73 ,$0.76 ,$0.50 ,$0.52 ,$0.55 ,$0.57 ,$0.60 ,$0.23 ,$0.24 ,$0.25 ,$0.26 ,$0.28 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$0.23 ,$0.24 ,$0.25 ,$0.26 ,0.28%,46%,46%,46%,46%,46%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46%,46%,46%,46%,46
IBCprem_BoG_GOV,597007541,SPIRIVA HANDIHALER,LAMA/ACH,$13.31 ,$13.31 ,$13.31 ,$13.31 ,$13.31 ,$9.28 ,$9.28 ,$9.28 ,$9.28 ,$9.28 ,$3.13 ,$3.13 ,$3.13 ,$3.13 ,$3.13 ,0,0,0,0,0,$0.71 ,$0.71 ,$0.71 ,$0.71 ,$0.71 ,0,0,0,0,0,$3.84 ,$3.84 ,$3.84 ,$3.84 ,3.84%,34%,34%,34%,34%,34%,0,0,0,0,0,8%,8%,8%,8%,8%,0,0,0,0,0,41%,41%,41%,41%,41
IBCprem_BoG_GOV,51672403201,WARFARIN SODIUM,ORAL ANTICOAGULANTS,$0.67 ,$0.67 ,$0.67 ,$0.67 ,$0.67 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,23320508,LUMIGAN,OPHTHALMIC PROSTAGLANDINS,$141.74 ,$149.19 ,$156.61 ,$163.88 ,$171.50 ,$118.23 ,0,0,0,0,$58.10 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$58.10 ,0,0,0,0,49%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49%,0,0,0,0
IBCprem_BoG_GOV,187516020,RETIN-A,ACNE PRODUCTS,$0.99 ,$0.99 ,$0.99 ,$0.99 ,$0.99 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,8290329412,"BD INSULIN SYRINGE MICROFINE/U-100/1ML/27G X 5/8""",NEEDLES & SYRINGES,$0.31 ,$0.33 ,$0.34 ,$0.36 ,$0.38 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,68180096256,TOBRAMYCIN,CYSTIC FIBROSIS AGENTS (INHALED),$28.27 ,$28.27 ,$28.27 ,$28.27 ,$28.27 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,64896097016,CREXONT,ANTIPARKINSON AGENTS,$5.91 ,$6.21 ,$6.52 ,$6.84 ,$7.19 ,$4.88 ,$5.12 ,$5.38 ,$5.65 ,$5.93 ,$2.68 ,$2.82 ,$2.96 ,$3.11 ,$3.26 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$2.68 ,$2.82 ,$2.96 ,$3.11 ,3.26%,55%,55%,55%,55%,55%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55%,55%,55%,55%,55
IBCprem_BoG_GOV,49035056332,EQ ASPIRIN ADULT LOW DOSE,ANALGESICS,$0.02 ,$0.02 ,$0.02 ,$0.02 ,$0.02 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,88210224,PRIFTIN,ANTIMYCOBATERIAL AGENTS,$6.66 ,$7.00 ,$7.35 ,$7.68 ,$8.02 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,173091610,BREO ELLIPTA,LABA LAMA COMBO,$8.59 ,$8.80 ,$9.00 ,$9.19 ,$9.39 ,$7.24 ,$7.42 ,$7.59 ,$7.75 ,$7.92 ,$4.96 ,$5.08 ,$5.20 ,$5.31 ,$5.42 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$4.96 ,$5.08 ,$5.20 ,$5.31 ,5.42%,69%,69%,69%,69%,69%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69%,69%,69%,69%,69
IBCprem_BoG_GOV,52268010001,GOLYTELY,LAXATIVES,$0.01 ,$0.01 ,$0.01 ,$0.01 ,$0.01 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,69616027430,FYCOMPA,ANTICONVULSANTS - 2ND GENERATION,$55.73 ,$58.93 ,$62.06 ,$65.04 ,$68.17 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,37601093,EDLUAR,SEDATIVE HYPNOTICS,$20.95 ,$22.23 ,$23.56 ,$24.94 ,$26.41 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,68382027201,ETODOLAC ER,NONSTEROIDAL ANTI-INFLAMMATORY AGENTS (NSAIDS),$3.08 ,$3.08 ,$3.08 ,$3.08 ,$3.08 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,63020053530,ICLUSIG,ONCOLOGY,"$1,015.02 ","$1,062.29 ","$1,111.84 ","$1,165.53 ","$1,221.81 ",$820.48 ,$858.69 ,$898.74 ,$942.14 ,0,$77.95 ,$81.58 ,$85.38 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$77.95 ,$81.58 ,$85.38 ,0,0,10%,10%,10%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10%,10%,10%,0,0
IBCprem_BoG_GOV,69238120302,BUPRENORPHINE,OPIOID PARTIAL AGONISTS,$124.87 ,$124.87 ,$124.87 ,$124.87 ,$124.87 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,83017055003,EMBECTA PEN NEEDLE/NANO 2ND GEN/32G X 4MM,NEEDLES & SYRINGES,$0.85 ,$0.90 ,$0.94 ,$0.99 ,$1.04 ,$0.69 ,$0.72 ,$0.76 ,$0.79 ,$0.83 ,$0.27 ,$0.29 ,$0.30 ,$0.32 ,$0.33 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$0.27 ,$0.29 ,$0.30 ,$0.32 ,0.33%,40%,40%,40%,40%,40%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40%,40%,40%,40%,40
IBCprem_BoG_GOV,80064014104,VYLEESI,MELANOCORTIN RECEPTOR AGONISTS,$944.00 ,$944.00 ,$944.00 ,$944.00 ,$944.00 ,$786.67 ,$786.67 ,$786.67 ,$786.67 ,$786.67 ,$186.72 ,$186.72 ,$186.72 ,$186.72 ,$186.72 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$186.72 ,$186.72 ,$186.72 ,$186.72 ,186.72%,24%,24%,24%,24%,24%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24%,24%,24%,24%,24
IBCprem_BoG_GOV,32263601,CREON,DIGESTIVE ENZYMES,$11.47 ,$12.11 ,$12.75 ,$13.40 ,$14.08 ,$9.65 ,$10.18 ,$10.73 ,$11.27 ,$11.85 ,$3.16 ,$3.34 ,$3.51 ,$3.69 ,$3.88 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$3.16 ,$3.34 ,$3.51 ,$3.69 ,3.88%,33%,33%,33%,33%,33%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33%,33%,33%,33%,33
IBCprem_BoG_GOV,69033530,CIBINQO,CHRONIC INFLAMMATORY DISEASE,$259.24 ,$272.95 ,$286.92 ,$301.24 ,$316.27 ,$217.08 ,$228.56 ,$240.26 ,$252.25 ,$264.83 ,$93.26 ,$98.19 ,$103.22 ,$108.37 ,$113.77 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$93.26 ,$98.19 ,$103.22 ,$108.37 ,113.77%,43%,43%,43%,43%,43%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43%,43%,43%,43%,43
IBCprem_BoG_GOV,2150680,MOUNJARO,GLUCAGON-LIKE PEPTIDE-1 AGONISTS (GLP1),$660.88 ,$667.49 ,$674.16 ,$680.90 ,$687.71 ,$550.72 ,$556.23 ,$561.79 ,$567.41 ,$573.08 ,$304.28 ,$307.32 ,$310.39 ,$313.49 ,$316.63 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$304.28 ,$307.32 ,$310.39 ,$313.49 ,316.63%,55%,55%,55%,55%,55%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55%,55%,55%,55%,55
IBCprem_BoG_GOV,17772010230,TROKENDI XR,ANTICONVULSANTS - 2ND GENERATION,$21.10 ,$21.67 ,$22.32 ,$23.16 ,$24.03 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,69842002415,CVS NICOTINE,SMOKING DETERRENTS,$0.52 ,$0.52 ,$0.52 ,$0.52 ,$0.52 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,59572042521,REVLIMID,ONCOLOGY,"$1,069.86 ","$1,069.86 ","$1,069.86 ","$1,069.86 ","$1,069.86 ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,2147101,MOUNJARO,GLUCAGON-LIKE PEPTIDE-1 AGONISTS (GLP1),$660.88 ,$667.49 ,$674.16 ,$680.90 ,$687.71 ,$550.72 ,$556.23 ,$561.79 ,$567.41 ,$573.08 ,$304.27 ,$307.32 ,$310.39 ,$313.49 ,$316.63 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$304.27 ,$307.32 ,$310.39 ,$313.49 ,316.63%,55%,55%,55%,55%,55%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55%,55%,55%,55%,55
IBCprem_BoG_GOV,NEWGENERICS54092047612,NEW GENERIC LIALDA,INFLAMMATORY BOWEL AGENTS,$10.11 ,$10.11 ,$10.11 ,$10.11 ,$10.11 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
